sep = ,
"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2007","2007",26.5,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2009","2009",27.8,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2012","2012",28.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2013","2013",30.8,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2014","2014",29.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2015","2015",30.7,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2016","2016",31.6,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","SVK","Slovak Republic","2004","2004",16.2,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","SVK","Slovak Republic","2005","2005",18,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","SVK","Slovak Republic","2008","2008",16.7,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","SVK","Slovak Republic","2004","2004",17.1,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","SVK","Slovak Republic","2005","2005",16.8,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","SVK","Slovak Republic","2008","2008",17.1,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","SVK","Slovak Republic","2004","2004",16.5,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","SVK","Slovak Republic","2005","2005",17.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","SVK","Slovak Republic","2008","2008",16.9,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","TUR","Turkey","2011","2011",29.2,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","TUR","Turkey","2011","2011",15.3,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","TUR","Turkey","2011","2011",22.3,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2000","2000",21.4,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2001","2001",23.5,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2002","2002",22.8,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2003","2003",23,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2004","2004",23.2,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2005","2005",24.2,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2006","2006",24.2,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2007","2007",24.4,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2008","2008",24.9,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2009","2009",23.9,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2010","2010",26.1,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2011","2011",25.9,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2012","2012",25.1,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2013","2013",23.8,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2014","2014",26.8,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2015","2015",26.8,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2000","2000",21,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2001","2001",21,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2002","2002",22.1,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2003","2003",22.2,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2004","2004",22.7,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2005","2005",22.1,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2006","2006",23.7,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2007","2007",23.6,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2008","2008",24.1,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2009","2009",22.1,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2010","2010",26.2,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2011","2011",23.6,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2012","2012",24.4,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2013","2013",26,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2014","2014",24.3,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2015","2015",26.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2000","2000",21.2,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2001","2001",22.4,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2002","2002",22.5,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2003","2003",22.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2004","2004",22.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2005","2005",23.2,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2006","2006",23.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2007","2007",24,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2008","2008",24.5,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2009","2009",23,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2010","2010",26.1,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2011","2011",24.8,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2012","2012",24.7,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2013","2013",24.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2014","2014",25.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2015","2015",26.9,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","USA","United States","2000","2000",34,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","USA","United States","2002","2002",34.1,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","USA","United States","2004","2004",34,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","USA","United States","2006","2006",36.3,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","USA","United States","2008","2008",36.2,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","USA","United States","2010","2010",36.1,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","USA","United States","2012","2012",36.6,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","USA","United States","2014","2014",41,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","USA","United States","2000","2000",27.7,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","USA","United States","2002","2002",28.3,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","USA","United States","2004","2004",31.7,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","USA","United States","2006","2006",33.8,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","USA","United States","2008","2008",32.5,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","USA","United States","2010","2010",35.9,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","USA","United States","2012","2012",33.9,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","USA","United States","2014","2014",35.5,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2000","2000",30.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2002","2002",31.2,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2004","2004",32.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2006","2006",35.1,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2008","2008",34.3,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2010","2010",36.1,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2012","2012",35.3,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","USA","United States","2014","2014",38.2,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","BRA","Brazil","2013","2013",24.4,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","BRA","Brazil","2013","2013",16.8,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","BRA","Brazil","2013","2013",20.8,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","CHL","Chile","2003","2003",29.3,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","CHL","Chile","2009","2009",30.7,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","CHL","Chile","2003","2003",19.6,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","CHL","Chile","2009","2009",19.2,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","CHL","Chile","2003","2003",24.5,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","CHL","Chile","2009","2009",25.1,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","EST","Estonia","2014","2014",18.5,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","EST","Estonia","2014","2014",17.4,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","EST","Estonia","2014","2014",18,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","RUS","Russia","2016","2016",17.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","AUS","Australia","2007","2007",54.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","AUS","Australia","2011","2011",56.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","AUS","Australia","2014","2014",56.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","AUS","Australia","2007","2007",67.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","AUS","Australia","2011","2011",70.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","AUS","Australia","2014","2014",70.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2007","2007",61.2,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2011","2011",63.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2014","2014",63.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","BEL","Belgium","2014","2014",46.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","BEL","Belgium","2014","2014",55.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","BEL","Belgium","2014","2014",51,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CAN","Canada","2004","2004",51.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CAN","Canada","2005","2005",50.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CAN","Canada","2008","2008",54.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CAN","Canada","2010","2010",52.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CAN","Canada","2013","2013",52.6,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CAN","Canada","2004","2004",62.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CAN","Canada","2005","2005",65.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CAN","Canada","2008","2008",66.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CAN","Canada","2010","2010",64.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CAN","Canada","2013","2013",68,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2004","2004",56.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2005","2005",57.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2008","2008",60,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2010","2010",58.6,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2013","2013",60.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CZE","Czech Republic","2000","2000",42,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CZE","Czech Republic","2005","2005",46,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CZE","Czech Republic","2008","2008",49,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CZE","Czech Republic","2010","2010",49,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CZE","Czech Republic","2000","2000",49,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CZE","Czech Republic","2005","2005",60,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CZE","Czech Republic","2008","2008",64,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CZE","Czech Republic","2010","2010",61,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CZE","Czech Republic","2000","2000",45,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CZE","Czech Republic","2005","2005",52,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CZE","Czech Republic","2008","2008",56,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CZE","Czech Republic","2010","2010",55,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","FIN","Finland","2000","2000",59.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","FIN","Finland","2011","2011",59.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","FIN","Finland","2000","2000",67.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","FIN","Finland","2011","2011",70.2,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FIN","Finland","2000","2000",63.6,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FIN","Finland","2011","2011",65,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","FRA","France","2006","2006",41.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","FRA","France","2015","2015",44.2,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","FRA","France","2006","2006",57.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","FRA","France","2015","2015",53.9,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FRA","France","2006","2006",49,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FRA","France","2015","2015",49,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","DEU","Germany","2012","2012",52.9,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","DEU","Germany","2012","2012",67.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","DEU","Germany","2012","2012",60,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","HUN","Hungary","2009","2009",60.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","HUN","Hungary","2014","2014",60,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","HUN","Hungary","2009","2009",62.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","HUN","Hungary","2014","2014",64.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","HUN","Hungary","2009","2009",61.6,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","HUN","Hungary","2014","2014",62.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","IRL","Ireland","2007","2007",56,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","IRL","Ireland","2015","2015",54,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","IRL","Ireland","2007","2007",67,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","IRL","Ireland","2015","2015",68,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","IRL","Ireland","2007","2007",61,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","IRL","Ireland","2015","2015",61,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2000","2000",21.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2001","2001",21.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2002","2002",23.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2003","2003",22.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2004","2004",20.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2005","2005",22,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2006","2006",21.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2007","2007",20.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2008","2008",20.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2009","2009",20.8,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2010","2010",21.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2011","2011",21.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2012","2012",19.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2013","2013",20.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2014","2014",21.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2015","2015",19.2,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2000","2000",26.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2001","2001",28,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2002","2002",28.9,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2003","2003",27.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2004","2004",28.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2005","2005",28.6,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2006","2006",29.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2007","2007",30.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2008","2008",28.6,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2009","2009",30.5,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2010","2010",30.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2011","2011",30.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2012","2012",29.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2013","2013",28.6,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2014","2014",28.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2015","2015",29.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2000","2000",23.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2001","2001",24.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2002","2002",25.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2003","2003",24.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2004","2004",24,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2005","2005",24.9,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2006","2006",25.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2007","2007",24.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2008","2008",24.2,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2009","2009",25.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2010","2010",25.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2011","2011",25.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2012","2012",23.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2013","2013",24.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2014","2014",24.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2015","2015",23.8,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2001","2001",28,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2005","2005",27.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2007","2007",26.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2008","2008",25.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2009","2009",26.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2010","2010",25.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2011","2011",27.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2012","2012",28.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2013","2013",26.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2014","2014",24.9,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2015","2015",28.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2001","2001",31.2,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2005","2005",34,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2007","2007",35.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2008","2008",34.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2009","2009",34.5,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2010","2010",34.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2011","2011",33.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2012","2012",34.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2013","2013",36.5,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2014","2014",36.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2015","2015",38.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2001","2001",29.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2005","2005",30.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2007","2007",31,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2008","2008",30.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2009","2009",30.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2010","2010",30.2,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2011","2011",30.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2012","2012",31.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2013","2013",31.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2014","2014",30.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2015","2015",33.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2000","2000",40.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2001","2001",41.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2002","2002",41.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2003","2003",43.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2004","2004",43.9,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2005","2005",43.9,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2006","2006",45.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2007","2007",44.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2008","2008",44.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2009","2009",48.2,"B","Break"
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2010","2010",50.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2011","2011",50.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2012","2012",49.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2013","2013",48.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","LUX","Luxembourg","2014","2014",48.7,,
